No,gpa_post,gpa_prior,rm_avg,rm_diff,or_indorm,gender,major,cohort,semester
2961,0.41106719367588934,0.4308300395256917,0.8577075098814229,0.1897233201581027,4,0,1,2,1
2961,0.42292490118577075,0.41106719367588934,0.7061923583662715,0.3926218708827404,3,0,1,2,2
2962,0.33992094861660077,0.9683794466403162,0.6785243741765482,0.32674571805006586,1,0,1,2,1
2962,0.3359683794466403,0.33992094861660077,0.7299077733860342,0.34519104084321467,4,0,1,2,2
2963,0.849802371541502,0.6837944664031621,0.7733860342555995,0.3583662714097497,3,0,1,2,1
2963,0.8458498023715415,0.849802371541502,0.5599472990777339,0.3926218708827404,2,0,1,2,2
2964,0.9288537549407114,0.9209486166007905,0.69433465085639,0.3583662714097497,2,0,1,2,1
2964,0.841897233201581,0.9288537549407114,0.5335968379446641,0.33992094861660077,1,0,1,2,2
2965,0.3101851851851852,0.3055555555555556,0.47685185185185186,0.29012345679012347,3,1,2,2,1
2965,0.24537037037037038,0.3101851851851852,0.5231481481481483,0.26851851851851855,4,1,2,2,2
2966,0.38425925925925924,0.6805555555555556,0.35185185185185186,0.17283950617283952,1,1,2,2,1
2966,0.3472222222222222,0.38425925925925924,0.49845679012345673,0.31790123456790126,3,1,2,2,2
2967,0.39814814814814814,0.24537037037037038,0.4969135802469136,0.25,4,1,2,2,1
2967,0.2916666666666667,0.39814814814814814,0.49382716049382713,0.31790123456790126,2,1,2,2,2
2968,0.7870370370370371,0.5046296296296297,0.4104938271604939,0.29012345679012347,2,1,2,2,1
2968,0.7175925925925926,0.7870370370370371,0.36419753086419754,0.05864197530864198,1,1,2,2,2
2969,0.3715415019762846,0.2134387351778656,0.2819499341238471,0.2793148880105401,2,0,1,2,1
2969,0.4308300395256917,0.3715415019762846,0.4334650856389987,0.24505928853754932,3,0,1,2,2
2970,0.4189723320158103,0.12648221343873517,0.31093544137022394,0.24769433465085636,4,0,1,2,1
2970,0.32806324110671936,0.4189723320158103,0.4176548089591568,0.24505928853754935,2,0,1,2,2
2971,0.6245059288537549,0.5454545454545454,0.17127799736495386,0.057971014492753624,1,0,1,2,1
2971,0.616600790513834,0.6245059288537549,0.3491436100131753,0.1080368906455863,1,0,1,2,2
2972,0.25691699604743085,0.17391304347826086,0.2951251646903821,0.27931488801054016,3,0,1,2,1
2972,0.19367588932806323,0.25691699604743085,0.47167325428194995,0.16864295125164686,4,0,1,2,2
2973,0.2015810276679842,0.3794466403162055,0.48616600790513836,0.40316205533596844,3,0,1,2,1
2973,0.2015810276679842,0.2015810276679842,0.44268774703557306,0.24769433465085644,4,0,1,2,2
2974,0.5889328063241107,0.8023715415019763,0.3451910408432148,0.1739130434782609,1,0,1,2,1
2974,0.6403162055335968,0.5889328063241107,0.31357048748353095,0.21343873517786563,1,0,1,2,2
2975,0.21739130434782608,0.1976284584980237,0.546772068511199,0.28194993412384717,4,0,1,2,1
2975,0.41106719367588934,0.21739130434782608,0.43741765480895917,0.25823451910408435,3,0,1,2,2
2976,0.5217391304347826,0.45849802371541504,0.45981554677206854,0.40316205533596844,2,0,1,2,1
2976,0.4505928853754941,0.5217391304347826,0.3359683794466404,0.25823451910408435,2,0,1,2,2
2977,0.22134387351778656,0.06719367588932806,0.43741765480895917,0.25559947299077734,4,1,1,2,1
2977,0.2490118577075099,0.22134387351778656,0.5520421607378129,0.44532279314888007,3,1,1,2,2
2978,0.5770750988142292,0.5691699604743083,0.27009222661396576,0.32674571805006586,1,1,1,2,1
2978,0.43873517786561267,0.5770750988142292,0.4334650856389987,0.44532279314888007,2,1,1,2,2
2979,0.20553359683794467,0.1857707509881423,0.3978919631093545,0.3346508563899868,3,1,1,2,1
2979,0.5375494071146245,0.20553359683794467,0.5573122529644269,0.43478260869565216,4,1,1,2,2
2980,0.8735177865612648,0.5573122529644269,0.27404479578392626,0.3346508563899868,2,1,1,2,1
2980,0.7707509881422925,0.8735177865612648,0.3346508563899868,0.2476943346508564,1,1,1,2,2
2981,0.4031620553359684,0.2490118577075099,0.32806324110671936,0.5032938076416338,2,0,1,2,1
2981,0.37549407114624506,0.4031620553359684,0.33069828722002637,0.5191040843214756,2,0,1,2,2
2982,0.8300395256916996,0.8181818181818182,0.1383399209486166,0.1238471673254282,1,0,1,2,1
2982,0.857707509881423,0.8300395256916996,0.1884057971014493,0.23451910408432144,1,0,1,2,2
2983,0.11067193675889328,0.06324110671936758,0.3899868247694335,0.47694334650856396,4,0,1,2,1
2983,0.06719367588932806,0.11067193675889328,0.4281949934123847,0.5191040843214756,3,0,1,2,2
2984,0.05138339920948617,0.10276679841897234,0.3768115942028986,0.5032938076416338,3,0,1,2,1
2984,0.039525691699604744,0.05138339920948617,0.4479578392621871,0.4795783926218709,4,0,1,2,2
2985,0.22685185185185186,0.3101851851851852,0.4861111111111111,0.16049382716049385,4,0,2,2,1
2985,0.3101851851851852,0.22685185185185186,0.3950617283950617,0.2006172839506173,3,0,2,2,2
2986,0.47685185185185186,0.5740740740740741,0.39814814814814814,0.16049382716049385,1,0,2,2,1
2986,0.39351851851851855,0.47685185185185186,0.3117283950617284,0.2006172839506173,2,0,2,2,2
2987,0.5046296296296297,0.5509259259259259,0.40586419753086417,0.17592592592592593,2,0,2,2,1
2987,0.5833333333333334,0.5046296296296297,0.30246913580246915,0.18209876543209877,1,0,2,2,2
2988,0.2037037037037037,0.3333333333333333,0.478395061728395,0.17592592592592593,3,0,2,2,1
2988,0.1527777777777778,0.2037037037037037,0.40277777777777785,0.1851851851851852,4,0,2,2,2
2989,0.007905138339920948,0.05928853754940711,0.42424242424242425,0.4769433465085638,4,0,1,2,1
2989,0.011857707509881422,0.007905138339920948,0.48484848484848486,0.47957839262187085,4,0,1,2,2
2990,0.09090909090909091,0.15810276679841898,0.3913043478260869,0.5428194993412384,3,0,1,2,1
2990,0.13043478260869565,0.09090909090909091,0.45718050065876153,0.5349143610013175,3,0,1,2,2
2991,0.5533596837944664,0.24110671936758893,0.3636363636363636,0.5428194993412384,2,0,1,2,1
2991,0.45849802371541504,0.5533596837944664,0.30303030303030304,0.5349143610013175,2,0,1,2,2
2992,0.8102766798418972,0.8735177865612648,0.15283267457180502,0.12121212121212122,1,0,1,2,1
2992,0.6521739130434783,0.8102766798418972,0.21739130434782608,0.3636363636363636,1,0,1,2,2
2993,0.1111111111111111,0.0787037037037037,0.23456790123456792,0.14506172839506173,4,1,2,2,1
2993,0.25925925925925924,0.1111111111111111,0.28703703703703703,0.16049382716049385,4,1,2,2,2
2994,0.32407407407407407,0.32407407407407407,0.1527777777777778,0.12962962962962962,1,1,2,2,1
2994,0.3888888888888889,0.32407407407407407,0.21604938271604937,0.1851851851851852,2,1,2,2,2
2995,0.3888888888888889,0.27314814814814814,0.1697530864197531,0.16358024691358022,2,1,2,2,1
2995,0.4166666666666667,0.3888888888888889,0.19444444444444442,0.1419753086419753,1,1,2,2,2
2996,0.14814814814814814,0.10648148148148148,0.22530864197530864,0.16358024691358022,3,1,2,2,1
2996,0.25462962962962965,0.14814814814814814,0.27469135802469136,0.1851851851851852,3,1,2,2,2
2997,0.39351851851851855,0.5138888888888888,0.5509259259259259,0.5061728395061729,2,0,2,2,1
2997,0.19444444444444445,0.39351851851851855,0.4753086419753087,0.6234567901234568,2,0,2,2,2
2998,0.9907407407407407,1.0,0.38888888888888884,0.18209876543209877,1,0,2,2,1
2998,0.9259259259259259,0.9907407407407407,0.2762345679012346,0.22530864197530867,1,0,2,2,2
2999,0.05555555555555555,0.24074074074074073,0.6419753086419753,0.39197530864197533,4,0,2,2,1
2999,0.12962962962962962,0.05555555555555555,0.5879629629629629,0.4074074074074073,4,0,2,2,2
3000,0.37962962962962965,0.41203703703703703,0.5848765432098765,0.5061728395061729,3,0,2,2,1
3000,0.39814814814814814,0.37962962962962965,0.4799382716049383,0.6234567901234568,3,0,2,2,2
3001,0.8518518518518519,0.9537037037037037,0.6512345679012346,0.32716049382716045,1,0,2,2,1
3001,0.5462962962962963,0.8518518518518519,0.70679012345679,0.23765432098765435,1,0,2,2,2
3002,0.8194444444444444,0.6481481481481481,0.7530864197530863,0.36419753086419754,3,0,2,2,1
3002,0.4583333333333333,0.8194444444444444,0.7175925925925926,0.25308641975308643,3,0,2,2,2
3003,0.8287037037037037,0.8981481481481481,0.6697530864197531,0.36419753086419754,2,0,2,2,1
3003,0.6944444444444444,0.8287037037037037,0.7145061728395062,0.25308641975308643,2,0,2,2,2
3004,0.4722222222222222,0.4074074074074074,0.8333333333333334,0.20370370370370372,4,0,2,2,1
3004,0.27314814814814814,0.4722222222222222,0.8333333333333334,0.02160493827160496,4,0,2,2,2
3005,0.6990740740740741,0.6990740740740741,0.8935185185185185,0.15740740740740744,4,0,2,2,1
3005,0.7870370370370371,0.6990740740740741,0.658713200379867,0.29273504273504275,2,0,2,2,2
3006,0.4583333333333333,0.9166666666666666,0.8209876543209876,0.2006172839506173,2,0,2,2,1
3006,0.75,0.4583333333333333,0.738960113960114,0.18471035137701808,4,0,2,2,2
3007,0.6203703703703703,0.7638888888888888,0.8719135802469135,0.2006172839506173,3,0,2,2,1
3007,0.37962962962962965,0.6203703703703703,0.6849477682811016,0.29273504273504275,3,0,2,2,2
3008,0.8974358974358975,1.0,0.79320987654321,0.1450617283950617,1,0,21,2,1
3008,1.0,0.8974358974358975,0.5925925925925926,0.16049382716049385,1,0,21,2,2
3009,0.25,0.38425925925925924,0.552469135802469,0.5061728395061728,3,0,2,2,1
3009,0.2962962962962963,0.25,0.5447530864197531,0.5216049382716049,3,0,2,2,2
3010,0.2175925925925926,0.48148148148148145,0.5200617283950617,0.5061728395061728,2,0,2,2,1
3010,0.32407407407407407,0.2175925925925926,0.5555555555555556,0.5,4,0,2,2,2
3011,1.0,0.9675925925925926,0.35802469135802467,0.18209876543209877,1,0,2,2,1
3011,1.0,1.0,0.2947530864197531,0.13271604938271606,1,0,2,2,2
3012,0.4166666666666667,0.20833333333333334,0.611111111111111,0.38888888888888884,4,0,2,2,1
3012,0.5787037037037037,0.4166666666666667,0.48919753086419754,0.5216049382716049,2,0,2,2,2
3013,0.13425925925925927,0.12037037037037036,0.25,0.22530864197530864,3,0,2,2,1
3013,0.13425925925925927,0.13425925925925927,0.3904320987654321,0.5030864197530863,3,0,2,2,2
3014,0.06018518518518518,0.06481481481481481,0.26851851851851855,0.18827160493827164,4,0,2,2,1
3014,0.041666666666666664,0.06018518518518518,0.4151234567901234,0.45370370370370366,4,0,2,2,2
3015,0.2962962962962963,0.2824074074074074,0.19598765432098766,0.22530864197530864,2,0,2,2,1
3015,0.06018518518518518,0.2962962962962963,0.33641975308641975,0.5030864197530863,2,0,2,2,2
3016,0.8148148148148148,0.4027777777777778,0.1558641975308642,0.14506172839506173,1,0,2,2,1
3016,0.8564814814814815,0.8148148148148148,0.16358024691358022,0.1574074074074074,1,0,2,2,2
3017,0.023148148148148147,0.023148148148148147,0.4768518518518519,0.3148148148148148,4,0,2,2,1
3017,0.027777777777777776,0.023148148148148147,0.5725308641975309,0.3703703703703704,4,0,2,2,2
3018,0.875,0.7870370370370371,0.22222222222222224,0.20370370370370372,1,0,2,2,1
3018,0.9074074074074074,0.875,0.28858024691358025,0.3333333333333333,1,0,2,2,2
3019,0.3194444444444444,0.3287037037037037,0.375,0.5092592592592593,2,0,2,2,1
3019,0.375,0.3194444444444444,0.4737654320987654,0.5679012345679012,3,0,2,2,2
3020,0.5231481481481481,0.3148148148148148,0.3796296296296296,0.5092592592592593,3,0,2,2,1
3020,0.37037037037037035,0.5231481481481481,0.40586419753086417,0.5679012345679012,2,0,2,2,2
3021,0.4743083003952569,0.9723320158102767,0.520421607378129,0.3899868247694335,1,0,1,2,1
3021,0.8023715415019763,0.4743083003952569,0.5599472990777339,0.21080368906455862,3,0,1,2,2
3022,0.6719367588932806,0.6205533596837944,0.6376811594202899,0.5296442687747036,3,0,1,2,1
3022,0.9446640316205533,0.6719367588932806,0.49407114624505927,0.1976284584980237,1,0,1,2,2
3023,0.3557312252964427,0.17786561264822134,0.785243741765481,0.23451910408432153,4,0,1,2,1
3023,0.3675889328063241,0.3557312252964427,0.5994729907773386,0.13175230566534915,4,0,1,2,2
3024,0.6521739130434783,0.7628458498023716,0.5902503293807643,0.5296442687747036,2,0,1,2,1
3024,0.9051383399209486,0.6521739130434783,0.5006587615283268,0.21080368906455862,2,0,1,2,2
3025,0.36363636363636365,0.11462450592885376,0.23847167325428195,0.4189723320158103,2,0,1,2,1
3025,0.5138339920948617,0.36363636363636365,0.4308300395256917,0.4137022397891963,2,0,1,2,2
3026,0.83399209486166,0.6482213438735178,0.06060606060606061,0.0632411067193676,1,0,1,2,1
3026,0.48221343873517786,0.83399209486166,0.2740447957839262,0.10013175230566536,1,0,1,2,2
3027,0.2450592885375494,0.04743083003952569,0.2608695652173913,0.41897233201581024,3,0,1,2,1
3027,0.33992094861660077,0.2450592885375494,0.4703557312252964,0.4137022397891963,3,0,1,2,2
3028,0.2134387351778656,0.019762845849802372,0.27009222661396576,0.40052700922266143,4,0,1,2,1
3028,0.1225296442687747,0.2134387351778656,0.48089591567852435,0.3926218708827404,4,0,1,2,2
3029,0.30092592592592593,0.4351851851851852,0.41358024691358025,0.24999999999999997,2,0,2,2,1
3029,0.2638888888888889,0.30092592592592593,0.8024691358024691,0.10185185185185186,4,0,2,2,2
3030,0.7453703703703703,0.2638888888888889,0.470679012345679,0.20061728395061726,4,0,2,2,1
3030,0.5972222222222222,0.7453703703703703,0.654320987654321,0.39814814814814814,3,0,2,2,2
3031,0.7638888888888888,0.33796296296296297,0.4459876543209876,0.25,3,0,2,2,1
3031,0.9027777777777778,0.7638888888888888,0.6481481481481481,0.39814814814814814,2,0,2,2,2
3032,0.8981481481481481,0.6388888888888888,0.345679012345679,0.11419753086419752,1,0,2,2,1
3032,0.9768518518518519,0.8981481481481481,0.6033950617283951,0.30864197530864196,1,0,2,2,2
3033,0.31225296442687744,0.22134387351778656,0.6864295125164691,0.12384716732542822,4,0,1,2,1
3033,0.31225296442687744,0.31225296442687744,0.6152832674571805,0.18445322793148877,4,0,1,2,2
3034,0.7549407114624506,0.7905138339920948,0.4967061923583662,0.29512516469038214,1,0,1,2,1
3034,0.7193675889328063,0.7549407114624506,0.46772068511198944,0.20026350461133072,1,0,1,2,2
3035,0.6126482213438735,0.6640316205533597,0.538866930171278,0.37944664031620556,2,0,1,2,1
3035,0.4624505928853755,0.6126482213438735,0.5151515151515151,0.2951251646903821,2,0,1,2,2
3036,0.4782608695652174,0.6047430830039525,0.5586297760210804,0.37944664031620556,3,0,1,2,1
3036,0.40711462450592883,0.4782608695652174,0.5599472990777339,0.2951251646903821,3,0,1,2,2
3037,0.6342592592592593,0.6064814814814815,0.4182098765432099,0.191358024691358,1,1,2,2,1
3037,0.8796296296296297,0.6342592592592593,0.49382716049382713,0.22530864197530867,2,1,2,2,2
3038,0.7083333333333334,0.5416666666666666,0.4398148148148149,0.23456790123456792,2,1,2,2,1
3038,0.8425925925925926,0.7083333333333334,0.46913580246913583,0.17592592592592596,1,1,2,2,2
3039,0.4027777777777778,0.4583333333333333,0.46759259259259256,0.23456790123456792,3,1,2,2,1
3039,0.7731481481481481,0.4027777777777778,0.5709876543209876,0.22530864197530867,3,1,2,2,2
3040,0.37037037037037035,0.25462962962962965,0.5354938271604938,0.09876543209876547,4,1,2,2,1
3040,0.9722222222222222,0.37037037037037035,0.58179012345679,0.20370370370370372,4,1,2,2,2
3041,0.7865612648221344,0.7351778656126482,0.42424242424242425,0.30303030303030304,1,0,1,2,1
3041,0.6837944664031621,0.7865612648221344,0.5599472990777339,0.31884057971014496,1,0,1,2,2
3042,0.6561264822134387,0.5928853754940712,0.4716732542819499,0.39789196310935443,2,0,1,2,1
3042,0.6679841897233202,0.6561264822134387,0.6034255599472992,0.3425559947299078,3,0,1,2,2
3043,0.2727272727272727,0.1383399209486166,0.6231884057971014,0.12911725955204215,4,0,1,2,1
3043,0.39920948616600793,0.2727272727272727,0.7312252964426879,0.08695652173913045,4,0,1,2,2
3044,0.7509881422924901,0.541501976284585,0.4888010540184453,0.39789196310935443,3,0,1,2,1
3044,0.7430830039525692,0.7509881422924901,0.5718050065876153,0.3425559947299078,2,0,1,2,2
3045,0.9953703703703703,0.8425925925925926,0.8441358024691358,0.1790123456790124,2,0,2,2,1
3045,0.6157407407407407,0.9953703703703703,0.7608024691358025,0.3055555555555556,1,0,2,2,2
3046,0.5277777777777778,0.7129629629629629,0.8873456790123456,0.09567901234567906,4,0,2,2,1
3046,0.18518518518518517,0.5277777777777778,0.9166666666666666,0.15123456790123457,4,0,2,2,2
3047,0.7685185185185185,0.8379629629629629,0.8456790123456789,0.1790123456790124,3,0,2,2,1
3047,0.5648148148148148,0.7685185185185185,0.8364197530864198,0.3117283950617284,3,0,2,2,2
3048,0.9861111111111112,0.9814814814814815,0.7978395061728394,0.08641975308641976,1,0,2,2,1
3048,0.8379629629629629,0.9861111111111112,0.7638888888888888,0.3117283950617284,2,0,2,2,2
3049,0.26877470355731226,0.2015810276679842,0.7905138339920948,0.2529644268774704,4,0,1,2,1
3049,0.383399209486166,0.26877470355731226,0.9196310935441371,0.07378129117259553,4,0,1,2,2
3050,0.8853754940711462,0.8695652173913043,0.5678524374176548,0.49275362318840576,2,0,1,2,1
3050,0.6482213438735178,0.8853754940711462,0.7140974967061924,0.4822134387351779,2,0,1,2,2
3051,0.9920948616600791,0.9407114624505929,0.544137022397892,0.44532279314888007,1,0,1,2,1
3051,0.9960474308300395,0.9920948616600791,0.6785243741765482,0.41106719367588934,1,0,1,2,2
3052,0.8814229249011858,0.5612648221343873,0.6706192358366271,0.49275362318840576,3,0,1,2,1
3052,0.6363636363636364,0.8814229249011858,0.7154150197628458,0.4822134387351779,3,0,1,2,2
3053,0.47035573122529645,0.35968379446640314,0.6877470355731226,0.4743083003952569,3,0,1,2,1
3053,0.20553359683794467,0.47035573122529645,0.5177865612648221,0.4400527009222661,3,0,1,2,2
3054,0.7351778656126482,0.9011857707509882,0.5072463768115942,0.4743083003952569,2,0,1,2,1
3054,0.782608695652174,0.7351778656126482,0.42951251646903826,0.4400527009222661,2,0,1,2,2
3055,0.07905138339920949,0.22529644268774704,0.7325428194993413,0.3847167325428195,4,0,1,2,1
3055,0.043478260869565216,0.07905138339920949,0.6482213438735177,0.1791831357048748,4,0,1,2,2
3056,0.7391304347826086,0.9367588932806324,0.4953886693017128,0.4505928853754941,1,0,1,2,1
3056,0.7944664031620553,0.7391304347826086,0.4281949934123847,0.43741765480895917,1,0,1,2,2
3057,0.13438735177865613,0.11857707509881422,0.22661396574440051,0.3399209486166008,3,1,1,2,1
3057,0.09881422924901186,0.13438735177865613,0.23715415019762845,0.3214756258234519,3,1,1,2,2
3058,0.5177865612648221,0.5335968379446641,0.08827404479578392,0.06587615283267458,1,1,1,2,1
3058,0.6640316205533597,0.5177865612648221,0.10935441370223979,0.08168642951251646,1,1,1,2,2
3059,0.03557312252964427,0.023715415019762844,0.2582345191040843,0.2766798418972332,4,1,1,2,1
3059,0.3201581027667984,0.03557312252964427,0.27009222661396576,0.25559947299077734,4,1,1,2,2
3060,0.15810276679841898,0.1225296442687747,0.22529644268774704,0.3399209486166008,2,1,1,2,1
3060,0.2924901185770751,0.15810276679841898,0.22924901185770752,0.3214756258234519,2,1,1,2,2
3061,0.6877470355731226,0.48616600790513836,0.6376811594202898,0.08432147562582341,4,0,1,2,1
3061,0.3794466403162055,0.6877470355731226,0.546772068511199,0.37154150197628466,2,0,1,2,2
3062,0.5612648221343873,0.6996047430830039,0.5665349143610013,0.1027667984189723,1,0,1,2,1
3062,0.7075098814229249,0.5612648221343873,0.5889328063241107,0.37154150197628466,3,0,1,2,2
3063,0.8181818181818182,0.6403162055335968,0.5862977602108037,0.14229249011857703,2,0,1,2,1
3063,0.8379446640316206,0.8181818181818182,0.5032938076416337,0.2845849802371542,1,0,1,2,2
3064,0.2608695652173913,0.5731225296442688,0.6086956521739131,0.14229249011857703,3,0,1,2,1
3064,0.2964426877470356,0.2608695652173913,0.689064558629776,0.17127799736495394,4,0,1,2,2
3065,0.20948616600790515,0.34782608695652173,0.31884057971014496,0.20816864295125162,3,1,1,2,1
3065,0.3557312252964427,0.20948616600790515,0.3399209486166008,0.31884057971014496,3,1,1,2,2
3066,0.09486166007905138,0.13043478260869565,0.3913043478260869,0.0632411067193676,4,1,1,2,1
3066,0.1976284584980237,0.09486166007905138,0.37812911725955206,0.24242424242424243,4,1,1,2,2
3067,0.35177865612648224,0.383399209486166,0.3069828722002635,0.20816864295125162,2,1,1,2,1
3067,0.23715415019762845,0.35177865612648224,0.29249011857707513,0.31884057971014496,2,1,1,2,2
3068,0.5731225296442688,0.4426877470355731,0.2872200263504611,0.16864295125164688,1,1,1,2,1
3068,0.5454545454545454,0.5731225296442688,0.21870882740447958,0.1712779973649539,1,1,1,2,2
3069,0.28063241106719367,0.766798418972332,0.3847167325428195,0.24505928853754944,1,0,1,2,1
3069,0.6245059288537549,0.28063241106719367,0.31225296442687744,0.4505928853754941,2,0,1,2,2
3070,0.7193675889328063,0.5098814229249012,0.47035573122529645,0.41633728590250324,2,0,1,2,1
3070,0.8616600790513834,0.7193675889328063,0.16600790513833993,0.15810276679841898,1,0,1,2,2
3071,0.17391304347826086,0.5019762845849802,0.4729907773386035,0.41633728590250324,3,0,1,2,1
3071,0.08300395256916997,0.17391304347826086,0.34782608695652173,0.4505928853754941,3,0,1,2,2
3072,0.043478260869565216,0.1422924901185771,0.5928853754940712,0.17654808959156787,4,0,1,2,1
3072,0.015810276679841896,0.043478260869565216,0.3913043478260869,0.3636363636363636,4,0,1,2,2
3073,0.6284584980237155,0.924901185770751,0.31620553359683795,0.42951251646903815,1,0,1,2,1
3073,0.7114624505928854,0.6284584980237155,0.25691699604743085,0.3425559947299078,1,0,1,2,2
3074,0.14624505928853754,0.1541501976284585,0.5731225296442687,0.5665349143610013,3,0,1,2,1
3074,0.2608695652173913,0.14624505928853754,0.4176548089591568,0.3820816864295125,3,0,1,2,2
3075,0.05533596837944664,0.07509881422924901,0.5994729907773385,0.5138339920948617,4,0,1,2,1
3075,0.44664031620553357,0.05533596837944664,0.4479578392621871,0.32147562582345196,4,0,1,2,2
3076,0.5691699604743083,0.7193675889328063,0.3847167325428195,0.5665349143610013,2,0,1,2,1
3076,0.6126482213438735,0.5691699604743083,0.2766798418972332,0.3820816864295125,2,0,1,2,2
3077,0.8472222222222222,0.8935185185185185,0.7314814814814815,0.19135802469135807,1,1,2,2,1
3077,0.875,0.8472222222222222,0.6558641975308642,0.2962962962962963,2,1,2,2,2
3078,0.4212962962962963,0.7314814814814815,0.7854938271604938,0.20370370370370372,3,1,2,2,1
3078,0.5416666666666666,0.4212962962962963,0.7978395061728394,0.12345679012345674,4,1,2,2,2
3079,0.6805555555555556,0.5879629629629629,0.8333333333333334,0.10802469135802466,4,1,2,2,1
3079,0.5092592592592593,0.6805555555555556,0.7114197530864198,0.2962962962962963,3,1,2,2,2
3080,0.8657407407407407,0.875,0.7376543209876543,0.20370370370370372,2,1,2,2,1
3080,0.8703703703703703,0.8657407407407407,0.6496913580246914,0.2839506172839506,1,1,2,2,2
3081,0.9490740740740741,0.9351851851851852,0.7314814814814815,0.29629629629629634,1,0,2,2,1
3081,0.9537037037037037,0.9490740740740741,0.6496913580246914,0.3395061728395062,1,0,2,2,2
3082,0.8101851851851852,0.8240740740740741,0.7685185185185185,0.3148148148148148,3,0,2,2,1
3082,0.7129629629629629,0.8101851851851852,0.6959876543209876,0.42283950617283955,3,0,2,2,2
3083,0.3148148148148148,0.46296296296296297,0.888888888888889,0.07407407407407411,4,0,2,2,1
3083,0.2777777777777778,0.3148148148148148,0.8611111111111112,0.09259259259259256,4,0,2,2,2
3084,0.8240740740740741,0.9074074074074074,0.7407407407407408,0.3148148148148148,2,0,2,2,1
3084,0.7037037037037037,0.8240740740740741,0.691358024691358,0.42283950617283955,2,0,2,2,2
3085,0.02766798418972332,0.03162055335968379,0.10540184453227931,0.1844532279314888,3,0,1,2,1
3085,0.03162055335968379,0.02766798418972332,0.06192358366271409,0.08959156785243742,2,0,1,2,2
3086,0.15019762845849802,0.2766798418972332,0.023715415019762848,0.026350461133069828,1,0,1,2,1
3086,0.22134387351778656,0.15019762845849802,0.02108036890645586,0.00790513833992095,1,0,1,2,2
3087,0.015810276679841896,0.039525691699604744,0.10276679841897234,0.18445322793148886,2,0,1,2,1
3087,0.023715415019762844,0.015810276679841896,0.06587615283267458,0.08695652173913043,4,0,1,2,2
3088,0.019762845849802372,0.0,0.11594202898550725,0.16337285902503296,4,0,1,2,1
3088,0.0,0.019762845849802372,0.06455862977602107,0.0895915678524374,3,0,1,2,2
3089,0.0,0.027777777777777776,0.7283950617283951,0.18209876543209877,4,0,2,2,1
3089,0.009259259259259259,0.0,0.8240740740740741,0.19753086419753085,4,0,2,2,2
3090,0.9814814814814815,0.9027777777777778,0.4367283950617284,0.4166666666666667,1,0,2,2,1
3090,0.9398148148148148,0.9814814814814815,0.4969135802469136,0.5370370370370371,1,0,2,2,2
3091,0.6851851851851852,0.6527777777777778,0.5200617283950617,0.5833333333333334,2,0,2,2,1
3091,0.5555555555555556,0.6851851851851852,0.5956790123456791,0.654320987654321,3,0,2,2,2
3092,0.8055555555555556,0.6296296296296297,0.5277777777777778,0.5833333333333334,3,0,2,2,1
3092,0.6435185185185185,0.8055555555555556,0.5555555555555556,0.6543209876543209,2,0,2,2,2
3093,0.6996047430830039,0.5652173913043478,0.2977602108036891,0.2766798418972332,1,0,1,2,1
3093,0.5770750988142292,0.6996047430830039,0.3557312252964427,0.25032938076416333,1,0,1,2,2
3094,0.16600790513833993,0.13438735177865613,0.4413702239789196,0.23715415019762842,4,0,1,2,1
3094,0.12648221343873517,0.16600790513833993,0.533596837944664,0.22661396574440051,4,0,1,2,2
3095,0.541501976284585,0.549407114624506,0.30303030303030304,0.2872200263504611,2,0,1,2,1
3095,0.8142292490118577,0.541501976284585,0.40843214756258234,0.35573122529644263,2,0,1,2,2
3096,0.35968379446640314,0.20948616600790515,0.41633728590250324,0.2872200263504611,3,0,1,2,1
3096,0.16996047430830039,0.35968379446640314,0.4690382081686429,0.35573122529644263,3,0,1,2,2
3097,0.7314814814814815,0.5694444444444444,0.23302469135802473,0.23148148148148148,1,0,2,2,1
3097,0.7638888888888888,0.7314814814814815,0.4645061728395062,0.4907407407407407,2,0,2,2,2
3098,0.6481481481481481,0.3425925925925926,0.30864197530864196,0.37654320987654316,3,0,2,2,1
3098,0.41203703703703703,0.6481481481481481,0.49228395061728397,0.49074074074074064,3,0,2,2,2
3099,0.004629629629629629,0.004629629629629629,0.4212962962962963,0.15123456790123455,4,0,2,2,1
3099,0.0,0.004629629629629629,0.70679012345679,0.06172839506172837,4,0,2,2,2
3100,0.7407407407407407,0.35185185185185186,0.3055555555555555,0.37654320987654316,2,0,2,2,1
3100,0.8287037037037037,0.7407407407407407,0.46141975308641975,0.4845679012345679,1,0,2,2,2
3101,0.7154150197628458,0.8300395256916996,0.6376811594202899,0.04743083003952564,1,0,1,2,1
3101,0.4782608695652174,0.7154150197628458,0.4558629776021081,0.20816864295125162,1,0,1,2,2
3102,0.383399209486166,0.6245059288537549,0.7061923583662715,0.147562582345191,3,0,1,2,1
3102,0.45454545454545453,0.383399209486166,0.5665349143610013,0.25296442687747034,3,0,1,2,2
3103,0.6482213438735178,0.6798418972332015,0.6877470355731226,0.147562582345191,2,0,1,2,1
3103,0.49407114624505927,0.6482213438735178,0.47826086956521735,0.25296442687747034,2,0,1,2,2
3104,0.3359683794466403,0.6086956521739131,0.7114624505928854,0.13702239789196313,4,0,1,2,1
3104,0.08695652173913043,0.3359683794466403,0.5823451910408431,0.22134387351778653,4,0,1,2,2
